"manifest_version","package_verification_case_id","validation_role","manifest_role","validation_required","reference_scope","package_function","package_key","fixture_set_id","family","mode","bf_type","bf_prior_id","design_case_id","look_grid_name","design_class","prior_class","direction_class","threshold_id","tail","n","threshold","log_threshold","schedule_id","schedule_family_id","start_n","increment","n_looks","max_n","threshold_pair_id","evidence_threshold","k1","k0","evidence","target_prob","simulation_status","search_case_id","schedule_class","selection_origin","selection_policy","selection_stratum","rationale","nsim","search_target_id","criterion","achieved","look_found","n_found","prob_found","mcse_found","look_previous","n_previous","prob_previous","best_look","best_n","best_prob","max_n_searched","source_cumulative_summary","expected_package_function","target_source","search_profile_id","search_profile_label","simulation_schedule","look_count","grid_step","reference_n","reference_schedule","reference_previous_n","reference_previous_prob","reference_growth","schedule_start_n","schedule_increment","sim_achieved","simulation_n","simulation_prob","simulation_mcse","simulation_previous_n","simulation_previous_prob","simulation_best_n","simulation_best_prob","simulation_max_n_searched","package_nrange_lower","package_nrange_upper"
"package-verification-v2","pkgver-4532","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h1-bf30|H1|10000||30|pkgver-4532","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h1-bf30","H1",10000,0.0333333333333333,-3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4533","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h0-bf10|H0|  510||10|pkgver-4533","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h0-bf10","H0",510,10,2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4534","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h0-bf10|H0| 2510||10|pkgver-4534","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h0-bf10","H0",2510,10,2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4535","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h0-bf10|H0| 5000||10|pkgver-4535","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h0-bf10","H0",5000,10,2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4536","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h0-bf10|H0| 7500||10|pkgver-4536","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h0-bf10","H0",7500,10,2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4537","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h0-bf10|H0|10000||10|pkgver-4537","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h0-bf10","H0",10000,10,2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4538","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h0-bf3|H0|  510|| 3|pkgver-4538","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h0-bf3","H0",510,3,1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4539","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h0-bf3|H0| 2510|| 3|pkgver-4539","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h0-bf3","H0",2510,3,1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4540","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h0-bf3|H0| 5000|| 3|pkgver-4540","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h0-bf3","H0",5000,3,1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4541","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h0-bf3|H0| 7500|| 3|pkgver-4541","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h0-bf3","H0",7500,3,1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4542","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h0-bf3|H0|10000|| 3|pkgver-4542","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h0-bf3","H0",10000,3,1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4543","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h0-bf30|H0|  510||30|pkgver-4543","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h0-bf30","H0",510,30,3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4544","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h0-bf30|H0| 2510||30|pkgver-4544","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h0-bf30","H0",2510,30,3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4545","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h0-bf30|H0| 5000||30|pkgver-4545","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h0-bf30","H0",5000,30,3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4546","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h0-bf30|H0| 7500||30|pkgver-4546","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h0-bf30","H0",7500,30,3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4547","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h0-bf30|H0|10000||30|pkgver-4547","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h0-bf30","H0",10000,30,3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4548","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h1-bf10|H1|  510||10|pkgver-4548","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h1-bf10","H1",510,0.1,-2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4549","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h1-bf10|H1| 2510||10|pkgver-4549","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h1-bf10","H1",2510,0.1,-2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4550","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h1-bf10|H1| 5000||10|pkgver-4550","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h1-bf10","H1",5000,0.1,-2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4551","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h1-bf10|H1| 7500||10|pkgver-4551","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h1-bf10","H1",7500,0.1,-2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4552","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h1-bf10|H1|10000||10|pkgver-4552","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h1-bf10","H1",10000,0.1,-2.30258509299405,"","",,,,,"",10,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4553","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h1-bf3|H1|  510|| 3|pkgver-4553","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h1-bf3","H1",510,0.333333333333333,-1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4554","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h1-bf3|H1| 2510|| 3|pkgver-4554","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h1-bf3","H1",2510,0.333333333333333,-1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4555","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h1-bf3|H1| 5000|| 3|pkgver-4555","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h1-bf3","H1",5000,0.333333333333333,-1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4556","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h1-bf3|H1| 7500|| 3|pkgver-4556","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h1-bf3","H1",7500,0.333333333333333,-1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4557","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h1-bf3|H1|10000|| 3|pkgver-4557","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h1-bf3","H1",10000,0.333333333333333,-1.09861228866811,"","",,,,,"",3,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4558","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h1-bf30|H1|  510||30|pkgver-4558","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h1-bf30","H1",510,0.0333333333333333,-3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4559","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h1-bf30|H1| 2510||30|pkgver-4559","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h1-bf30","H1",2510,0.0333333333333333,-3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4560","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h1-bf30|H1| 5000||30|pkgver-4560","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h1-bf30","H1",5000,0.0333333333333333,-3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4561","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h1-bf30|H1| 7500||30|pkgver-4561","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h1-bf30","H1",7500,0.0333333333333333,-3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
"package-verification-v2","pkgver-4562","fixed_probability_reference","fixed_probability_reference",TRUE,"selected_fixed_tail_cells","ptbf01","package-verification-v2|fixed_probability_reference|t-tbf01-fixed-core-v1|t|fixed|t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long|t-two-dpoint-0p2-long|h1-bf30|H1|10000||30|pkgver-4562","t-tbf01-fixed-core-v1","t","fixed","t","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p2-long","t-two-dpoint-0p2-long","long","","","","h1-bf30","H1",10000,0.0333333333333333,-3.40119738166216,"","",,,,,"",30,,,"",,"","","","","","","Vectorized fixed-n package probability reference for a deterministic cell selection spanning each simulated prior, threshold, tail, and sample-size range.",10000,"","",,,,,,,,,,,,,"","","","","","",,,,"",,,,,,,,,,,,,,,,
